2023-12-01 04:02:27,166 INFO    SystemMonitor:73100 [interfaces.py:start():190] Started gpu monitoring
2023-12-01 04:02:27,166 INFO    SystemMonitor:73100 [interfaces.py:start():190] Started memory monitoring
2023-12-01 04:02:27,167 INFO    SystemMonitor:73100 [interfaces.py:start():190] Started network monitoring
2023-12-01 04:02:27,176 DEBUG   HandlerThread:73100 [system_info.py:probe():196] Probing system
2023-12-01 04:02:27,181 DEBUG   HandlerThread:73100 [system_info.py:_probe_git():181] Probing git
2023-12-01 04:02:27,190 DEBUG   HandlerThread:73100 [system_info.py:_probe_git():189] Probing git done
2023-12-01 04:02:27,190 DEBUG   HandlerThread:73100 [system_info.py:probe():244] Probing system done
2023-12-01 04:02:27,190 DEBUG   HandlerThread:73100 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-37-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2023-12-01T01:02:27.176676', 'startedAt': '2023-12-01T01:02:26.346671', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/mac-mvak/code_disk/HiFi-GAN/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:mac-mvak/HiFi-GAN.git', 'commit': 'cafce290d778e9458d12a615c1ffd2433257cf33'}, 'email': 'maximusev1290@gmail.com', 'root': '/home/mac-mvak/code_disk/HiFi-GAN', 'host': 'macmvak-MS-7A59', 'username': 'mac-mvak', 'executable': '/home/mac-mvak/code_disk/HiFi-GAN/.venv/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4462.641500000001, 'min': 800.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 4500.137, 'min': 800.0, 'max': 4500.0}, {'current': 4500.022, 'min': 800.0, 'max': 4500.0}, {'current': 4500.116, 'min': 800.0, 'max': 4500.0}, {'current': 4502.056, 'min': 800.0, 'max': 4500.0}, {'current': 4501.372, 'min': 800.0, 'max': 4500.0}, {'current': 4500.035, 'min': 800.0, 'max': 4500.0}, {'current': 4200.0, 'min': 800.0, 'max': 4500.0}, {'current': 4499.959, 'min': 800.0, 'max': 4500.0}], 'disk': {'/': {'total': 211.95973587036133, 'used': 87.3664321899414}}, 'gpu': 'NVIDIA GeForce GTX 1070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1070', 'memory_total': 8589934592}], 'memory': {'total': 15.56704330444336}}
2023-12-01 04:02:27,190 INFO    HandlerThread:73100 [system_monitor.py:probe():224] Finished collecting system info
2023-12-01 04:02:27,190 INFO    HandlerThread:73100 [system_monitor.py:probe():227] Publishing system info
2023-12-01 04:02:27,190 DEBUG   HandlerThread:73100 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-01 04:02:27,190 DEBUG   HandlerThread:73100 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-01 04:02:27,191 INFO    HandlerThread:73100 [system_monitor.py:probe():229] Finished publishing system info
2023-12-01 04:02:27,195 DEBUG   SenderThread:73100 [sender.py:send():380] send: files
2023-12-01 04:02:27,195 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-01 04:02:27,198 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 04:02:27,199 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: stop_status
2023-12-01 04:02:27,242 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:27,242 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 04:02:27,541 DEBUG   SenderThread:73100 [sender.py:send():380] send: telemetry
2023-12-01 04:02:27,882 INFO    wandb-upload_0:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/mp8nu377-wandb-metadata.json
2023-12-01 04:02:27,920 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/requirements.txt
2023-12-01 04:02:27,920 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:27,920 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/wandb-metadata.json
2023-12-01 04:02:29,920 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:31,542 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 04:02:32,650 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:32,650 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,059 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 04:02:33,059 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,472 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,473 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,516 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:33,921 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table/predictions_train_0_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:33,921 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media
2023-12-01 04:02:33,921 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table
2023-12-01 04:02:34,358 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/15b57yxb-media/table/predictions_train_0_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:34,885 INFO    wandb-upload_4:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpb1nopjxx
2023-12-01 04:02:34,921 INFO    wandb-upload_2:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp20b2pt5y
2023-12-01 04:02:34,921 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:35,585 INFO    wandb-upload_3:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpeg9uz3fl
2023-12-01 04:02:35,634 INFO    wandb-upload_0:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp_9nud513
2023-12-01 04:02:35,635 INFO    wandb-upload_1:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpsndw94s5
2023-12-01 04:02:36,813 INFO    SenderThread:73100 [sender.py:send_request_log_artifact():1446] logged artifact run-wfhb2eki-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDgzNjg5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMzcxMQ==', 'latestArtifact': None}}
2023-12-01 04:02:36,813 DEBUG   SenderThread:73100 [sender.py:send():380] send: files
2023-12-01 04:02:36,813 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file media/table/predictions_train_0_cb9cb30970df0a84aff8.table.json with policy now
2023-12-01 04:02:36,813 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 04:02:37,326 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/r9xbpkn7-media/table/predictions_train_0_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:37,922 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:38,760 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:38,762 DEBUG   SenderThread:73100 [sender.py:send():380] send: history
2023-12-01 04:02:38,762 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:38,763 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: summary_record
2023-12-01 04:02:38,763 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:38,763 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 04:02:38,922 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:38,922 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/wandb-summary.json
2023-12-01 04:02:39,036 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 04:02:39,036 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,043 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,044 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,081 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:39,923 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table/predictions_train_1_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:39,923 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table
2023-12-01 04:02:40,337 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/f8rn9jm0-media/table/predictions_train_1_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:40,455 INFO    wandb-upload_3:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp05_w5m94
2023-12-01 04:02:40,497 INFO    wandb-upload_0:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpdmnm0_6a
2023-12-01 04:02:40,502 INFO    wandb-upload_1:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmptedubigg
2023-12-01 04:02:40,923 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:40,978 INFO    wandb-upload_4:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpkf3mnvw3
2023-12-01 04:02:41,097 INFO    wandb-upload_2:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp80o7ogeq
2023-12-01 04:02:42,056 INFO    SenderThread:73100 [sender.py:send_request_log_artifact():1446] logged artifact run-wfhb2eki-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDgzNzY2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMzcxMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MDgzNjg5', 'versionIndex': 0}}}
2023-12-01 04:02:42,056 DEBUG   SenderThread:73100 [sender.py:send():380] send: files
2023-12-01 04:02:42,056 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file media/table/predictions_train_1_cb9cb30970df0a84aff8.table.json with policy now
2023-12-01 04:02:42,057 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 04:02:42,199 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 04:02:42,200 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 04:02:42,205 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: stop_status
2023-12-01 04:02:42,556 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/8bcqn0rz-media/table/predictions_train_1_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:42,924 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:43,924 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:44,501 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,501 DEBUG   SenderThread:73100 [sender.py:send():380] send: history
2023-12-01 04:02:44,502 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: summary_record
2023-12-01 04:02:44,502 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 04:02:44,542 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,542 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,790 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 04:02:44,790 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 04:02:44,797 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,797 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,797 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,797 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,797 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,798 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,798 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,798 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,835 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:44,924 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/wandb-summary.json
2023-12-01 04:02:44,925 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table/predictions_train_2_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:44,925 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table
2023-12-01 04:02:45,329 INFO    wandb-upload_0:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/yiclqj4q-media/table/predictions_train_2_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:46,198 INFO    wandb-upload_1:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpe5sdxd4_
2023-12-01 04:02:46,281 INFO    wandb-upload_5:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp3_g5zifv
2023-12-01 04:02:46,299 INFO    wandb-upload_3:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp7r3kpp9j
2023-12-01 04:02:46,302 INFO    wandb-upload_4:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp3h0iaev1
2023-12-01 04:02:46,913 INFO    wandb-upload_2:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpo1os6d5n
2023-12-01 04:02:46,925 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:47,768 INFO    SenderThread:73100 [sender.py:send_request_log_artifact():1446] logged artifact run-wfhb2eki-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDgzODMy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMzcxMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MDgzNzY2', 'versionIndex': 1}}}
2023-12-01 04:02:47,768 DEBUG   SenderThread:73100 [sender.py:send():380] send: files
2023-12-01 04:02:47,768 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file media/table/predictions_train_2_cb9cb30970df0a84aff8.table.json with policy now
2023-12-01 04:02:47,768 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 04:02:48,265 INFO    wandb-upload_0:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/aw66g27b-media/table/predictions_train_2_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:48,926 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:49,926 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:50,159 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,159 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,159 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,160 DEBUG   SenderThread:73100 [sender.py:send():380] send: history
2023-12-01 04:02:50,160 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: summary_record
2023-12-01 04:02:50,160 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 04:02:50,432 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 04:02:50,432 DEBUG   SenderThread:73100 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 04:02:50,438 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,438 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,438 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,439 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,439 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,439 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,439 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,439 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,476 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:50,926 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/wandb-summary.json
2023-12-01 04:02:50,926 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table/predictions_train_3_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:50,926 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/media/table
2023-12-01 04:02:51,335 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/8hm0ndbw-media/table/predictions_train_3_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:52,072 INFO    wandb-upload_3:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmprs91qhnq
2023-12-01 04:02:52,163 INFO    wandb-upload_4:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp24blolys
2023-12-01 04:02:52,163 INFO    wandb-upload_1:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpdqrr4m4b
2023-12-01 04:02:52,179 INFO    wandb-upload_2:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpy12v7ggq
2023-12-01 04:02:52,460 INFO    wandb-upload_0:73100 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp6sb131o3
2023-12-01 04:02:52,927 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:53,537 INFO    SenderThread:73100 [sender.py:send_request_log_artifact():1446] logged artifact run-wfhb2eki-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDgzOTEw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMzcxMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MDgzODMy', 'versionIndex': 2}}}
2023-12-01 04:02:53,537 DEBUG   SenderThread:73100 [sender.py:send():380] send: files
2023-12-01 04:02:53,538 INFO    SenderThread:73100 [sender.py:_save_file():1380] saving file media/table/predictions_train_3_cb9cb30970df0a84aff8.table.json with policy now
2023-12-01 04:02:53,538 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 04:02:53,927 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:54,037 INFO    wandb-upload_5:73100 [upload_job.py:push():131] Uploaded file /tmp/tmpfokjemxxwandb/ffd5w6k9-media/table/predictions_train_3_cb9cb30970df0a84aff8.table.json
2023-12-01 04:02:54,928 INFO    Thread-12 :73100 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_040226-wfhb2eki/files/output.log
2023-12-01 04:02:55,648 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 04:02:55,648 DEBUG   HandlerThread:73100 [handler.py:handle_request():146] handle_request: partial_history
